term_set,label,pattern,attr,replace,inside,postal
us_locations,us_county,stafford,lower,,KS VA,
us_locations,us_county,stanislaus,lower,,CA,
us_locations,us_county,stanley,lower,,SD,
us_locations,us_county,stanly,lower,,NC,
us_locations,us_county,stanton,lower,,KS NE,
us_locations,us_county,stark,lower,,IL ND OH,
us_locations,us_county,starke,lower,,IN,
us_locations,us_county,starr,lower,,TX,
us_locations,us_county,staunton,lower,,VA,
us_locations,us_county,ste. genevieve,lower,,MO,
us_locations,us_county,stearns,lower,,MN,
us_locations,us_county,steele,lower,,MN ND,
us_locations,us_county,stephens,lower,,GA OK TX,
us_locations,us_county,stephenson,lower,,IL,
us_locations,us_county,sterling,lower,,TX,
us_locations,us_county,steuben,lower,,IN NY,
us_locations,us_county,stevens,lower,,KS MN WA,
us_locations,us_county,stewart,lower,,GA TN,
us_locations,us_county,stillwater,lower,,MT,
us_locations,us_county,stoddard,lower,,MO,
us_locations,us_county,stokes,lower,,NC,
us_locations,us_county,stone,lower,,AR MS MO,
us_locations,us_county,stonewall,lower,,TX,
us_locations,us_county,storey,lower,,NV,
us_locations,us_county,story,lower,,IA,
us_locations,us_county,strafford,lower,,NH,
us_locations,us_county,stutsman,lower,,ND,
us_locations,us_county,sublette,lower,,WY,
us_locations,us_county,suffolk,lower,,MA NY VA,
us_locations,us_county,sullivan,lower,,IN MO NH NY PA TN,
us_locations,us_county,sully,lower,,SD,
us_locations,us_county,summers,lower,,WV,
us_locations,us_county,summit,lower,,CO OH UT,
us_locations,us_county,sumner,lower,,KS TN,
us_locations,us_county,sumter,lower,,AL FL GA SC,
us_locations,us_county,sunflower,lower,,MS,
us_locations,us_county,surry,lower,,NC VA,
us_locations,us_county,susquehanna,lower,,PA,
us_locations,us_county,sussex,lower,,DE NJ VA,
us_locations,us_county,sutter,lower,,CA,
us_locations,us_county,sutton,lower,,TX,
us_locations,us_county,suwannee,lower,,FL,
us_locations,us_county,swain,lower,,NC,
us_locations,us_county,sweet grass,lower,,MT,
us_locations,us_county,sweetwater,lower,,WY,
us_locations,us_county,swift,lower,,MN,
us_locations,us_county,swisher,lower,,TX,
us_locations,us_county,switzerland,lower,,IN,
us_locations,us_county,talbot,lower,,GA MD,
us_locations,us_county,taliaferro,lower,,GA,
us_locations,us_county,talladega,lower,,AL,
us_locations,us_county,tallahatchie,lower,,MS,
us_locations,us_county,tallapoosa,lower,,AL,
us_locations,us_county,tama,lower,,IA,
us_locations,us_county,taney,lower,,MO,
us_locations,us_county,tangipahoa,lower,,LA,
us_locations,us_county,taos,lower,,NM,
us_locations,us_county,tarrant,lower,,TX,
us_locations,us_county,tate,lower,,MS,
us_locations,us_county,tattnall,lower,,GA,
us_locations,us_county,taylor,lower,,FL GA IA KY TX WV WI,
us_locations,us_county,tazewell,lower,,IL VA,
us_locations,us_county,tehama,lower,,CA,
us_locations,us_county,telfair,lower,,GA,
us_locations,us_county,teller,lower,,CO,
us_locations,us_county,tensas,lower,,LA,
us_locations,us_county,terrebonne,lower,,LA,
us_locations,us_county,terrell,lower,,GA TX,
us_locations,us_county,terry,lower,,TX,
us_locations,us_county,teton,lower,,ID MT WY,
us_locations,us_county,thayer,lower,,NE,
us_locations,us_county,thomas,lower,,GA KS NE,
us_locations,us_county,throckmorton,lower,,TX,
us_locations,us_county,thurston,lower,,NE WA,
us_locations,us_county,tift,lower,,GA,
us_locations,us_county,tillamook,lower,,OR,
us_locations,us_county,tillman,lower,,OK,
us_locations,us_county,tioga,lower,,NY PA,
us_locations,us_county,tippah,lower,,MS,
us_locations,us_county,tippecanoe,lower,,IN,
us_locations,us_county,tipton,lower,,IN TN,
us_locations,us_county,tishomingo,lower,,MS,
us_locations,us_county,titus,lower,,TX,
us_locations,us_county,todd,lower,,KY MN SD,
us_locations,us_county,tolland,lower,,CT,
us_locations,us_county,tom green,lower,,TX,
us_locations,us_county,tompkins,lower,,NY,
us_locations,us_county,tooele,lower,,UT,
us_locations,us_county,toole,lower,,MT,
us_locations,us_county,toombs,lower,,GA,
us_locations,us_county,torrance,lower,,NM,
us_locations,us_county,towner,lower,,ND,
us_locations,us_county,towns,lower,,GA,
us_locations,us_county,traill,lower,,ND,
us_locations,us_county,transylvania,lower,,NC,
us_locations,us_county,traverse,lower,,MN,
us_locations,us_county,travis,lower,,TX,
us_locations,us_county,treasure,lower,,MT,
us_locations,us_county,trego,lower,,KS,
us_locations,us_county,trempealeau,lower,,WI,
us_locations,us_county,treutlen,lower,,GA,
us_locations,us_county,trigg,lower,,KY,
us_locations,us_county,trimble,lower,,KY,
us_locations,us_county,trinity,lower,,CA TX,
us_locations,us_county,tripp,lower,,SD,
us_locations,us_county,troup,lower,,GA,
us_locations,us_county,trousdale,lower,,TN,
us_locations,us_county,trumbull,lower,,OH,
us_locations,us_county,tucker,lower,,WV,
us_locations,us_county,tulare,lower,,CA,
us_locations,us_county,tulsa,lower,,OK,
us_locations,us_county,tunica,lower,,MS,
us_locations,us_county,tuolumne,lower,,CA,
us_locations,us_county,turner,lower,,GA SD,
us_locations,us_county,tuscaloosa,lower,,AL,
us_locations,us_county,tuscarawas,lower,,OH,
us_locations,us_county,tuscola,lower,,MI,
us_locations,us_county,twiggs,lower,,GA,
us_locations,us_county,twin falls,lower,,ID,
us_locations,us_county,tyler,lower,,TX WV,
us_locations,us_county,tyrrell,lower,,NC,
us_locations,us_county,uinta,lower,,WY,
us_locations,us_county,uintah,lower,,UT,
us_locations,us_county,ulster,lower,,NY,
us_locations,us_county,umatilla,lower,,OR,
us_locations,us_county,unicoi,lower,,TN,
us_locations,us_county,union,lower,,AR FL GA IL IN IA KY LA MS NJ NM NC OH OR PA SC SD TN,
us_locations,us_county,upshur,lower,,TX WV,
us_locations,us_county,upson,lower,,GA,
us_locations,us_county,upton,lower,,TX,
us_locations,us_county,uvalde,lower,,TX,
us_locations,us_county,val verde,lower,,TX,
us_locations,us_county,valdez-cordova,lower,,AK,
us_locations,us_county,valencia,lower,,NM,
us_locations,us_county,valley,lower,,ID MT NE,
us_locations,us_county,van buren,lower,,AR IA MI TN,
us_locations,us_county,van wert,lower,,OH,
us_locations,us_county,van zandt,lower,,TX,
us_locations,us_county,vance,lower,,NC,
us_locations,us_county,vanderburgh,lower,,IN,
us_locations,us_county,venango,lower,,PA,
us_locations,us_county,ventura,lower,,CA,
us_locations,us_county,vermilion,lower,,IL LA,
us_locations,us_county,vermillion,lower,,IN,
us_locations,us_county,vernon,lower,,LA MO WI,
us_locations,us_county,victoria,lower,,TX,
us_locations,us_county,vigo,lower,,IN,
us_locations,us_county,vilas,lower,,WI,
us_locations,us_county,vinton,lower,,OH,
us_locations,us_county,virginia beach,lower,,VA,
us_locations,us_county,volusia,lower,,FL,
us_locations,us_county,wabash,lower,,IL IN,
us_locations,us_county,wabasha,lower,,MN,
us_locations,us_county,wabaunsee,lower,,KS,
us_locations,us_county,wade hampton,lower,,AK,
us_locations,us_county,wadena,lower,,MN,
us_locations,us_county,wagoner,lower,,OK,
us_locations,us_county,wahkiakum,lower,,WA,
us_locations,us_county,wake,lower,,NC,
us_locations,us_county,wakulla,lower,,FL,
us_locations,us_county,waldo,lower,,ME,
us_locations,us_county,walker,lower,,AL GA TX,
us_locations,us_county,walla walla,lower,,WA,
us_locations,us_county,wallace,lower,,KS,
us_locations,us_county,waller,lower,,TX,
us_locations,us_county,wallowa,lower,,OR,
us_locations,us_county,walsh,lower,,ND,
us_locations,us_county,walthall,lower,,MS,
us_locations,us_county,walton,lower,,FL GA,
us_locations,us_county,walworth,lower,,SD WI,
us_locations,us_county,wapello,lower,,IA,
us_locations,us_county,ward,lower,,ND TX,
us_locations,us_county,ware,lower,,GA,
us_locations,us_county,warren,lower,,GA IL IN IA KY MS MO NJ NY NC OH PA TN VA,
us_locations,us_county,warrick,lower,,IN,
us_locations,us_county,wasatch,lower,,UT,
us_locations,us_county,wasco,lower,,OR,
us_locations,us_county,waseca,lower,,MN,
us_locations,us_county,washakie,lower,,WY,
us_locations,us_county,washburn,lower,,WI,
us_locations,us_county,washita,lower,,OK,
us_locations,us_county,washoe,lower,,NV,
us_locations,us_county,washtenaw,lower,,MI,
us_locations,us_county,watauga,lower,,NC,
us_locations,us_county,watonwan,lower,,MN,
us_locations,us_county,waukesha,lower,,WI,
us_locations,us_county,waupaca,lower,,WI,
us_locations,us_county,waushara,lower,,WI,
us_locations,us_county,wayne,lower,,GA IL IN IA KY MI MS MO NE NY NC OH PA TN UT WV,
us_locations,us_county,waynesboro,lower,,VA,
us_locations,us_county,weakley,lower,,TN,
us_locations,us_county,webb,lower,,TX,
us_locations,us_county,weber,lower,,UT,
us_locations,us_county,webster,lower,,GA IA KY LA MS MO NE WV,
us_locations,us_county,weld,lower,,CO,
us_locations,us_county,wells,lower,,IN ND,
us_locations,us_county,west baton rouge,lower,,LA,
us_locations,us_county,west carroll,lower,,LA,
us_locations,us_county,west feliciana,lower,,LA,
us_locations,us_county,westchester,lower,,NY,
us_locations,us_county,westmoreland,lower,,PA VA,
us_locations,us_county,weston,lower,,WY,
us_locations,us_county,wetzel,lower,,WV,
us_locations,us_county,wexford,lower,,MI,
us_locations,us_county,wharton,lower,,TX,
us_locations,us_county,whatcom,lower,,WA,
us_locations,us_county,wheatland,lower,,MT,
us_locations,us_county,wheeler,lower,,GA NE OR TX,
us_locations,us_county,white,lower,,AR GA IL IN TN,
us_locations,us_county,white pine,lower,,NV,
us_locations,us_county,whiteside,lower,,IL,
us_locations,us_county,whitfield,lower,,GA,
us_locations,us_county,whitley,lower,,IN KY,
us_locations,us_county,whitman,lower,,WA,
us_locations,us_county,wibaux,lower,,MT,
us_locations,us_county,wichita,lower,,KS TX,
us_locations,us_county,wicomico,lower,,MD,
us_locations,us_county,wilbarger,lower,,TX,
us_locations,us_county,wilcox,lower,,AL GA,
us_locations,us_county,wilkes,lower,,GA NC,
us_locations,us_county,wilkin,lower,,MN,
us_locations,us_county,wilkinson,lower,,GA MS,
us_locations,us_county,will,lower,,IL,
us_locations,us_county,willacy,lower,,TX,
us_locations,us_county,williams,lower,,ND OH,
us_locations,us_county,williamsburg,lower,,SC VA,
us_locations,us_county,williamson,lower,,IL TN TX,
us_locations,us_county,wilson,lower,,KS NC TN TX,
us_locations,us_county,winchester,lower,,VA,
us_locations,us_county,windham,lower,,CT VT,
us_locations,us_county,windsor,lower,,VT,
us_locations,us_county,winkler,lower,,TX,
us_locations,us_county,winn,lower,,LA,
us_locations,us_county,winnebago,lower,,IL IA WI,
us_locations,us_county,winneshiek,lower,,IA,
us_locations,us_county,winona,lower,,MN,
us_locations,us_county,winston,lower,,AL MS,
us_locations,us_county,wirt,lower,,WV,
us_locations,us_county,wise,lower,,TX VA,
us_locations,us_county,wolfe,lower,,KY,
us_locations,us_county,wood,lower,,OH TX WV WI,
us_locations,us_county,woodbury,lower,,IA,
us_locations,us_county,woodford,lower,,IL KY,
us_locations,us_county,woodruff,lower,,AR,
us_locations,us_county,woods,lower,,OK,
us_locations,us_county,woodson,lower,,KS,
us_locations,us_county,woodward,lower,,OK,
us_locations,us_county,worcester,lower,,MD MA,
us_locations,us_county,worth,lower,,GA IA MO,
us_locations,us_county,wrangell,lower,,AK,
us_locations,us_county,wright,lower,,IA MN MO,
us_locations,us_county,wyandot,lower,,OH,
us_locations,us_county,wyandotte,lower,,KS,
us_locations,us_county,wythe,lower,,VA,
us_locations,us_county,yadkin,lower,,NC,
us_locations,us_county,yakima,lower,,WA,
us_locations,us_county,yakutat,lower,,AK,
us_locations,us_county,yalobusha,lower,,MS,
us_locations,us_county,yamhill,lower,,OR,
us_locations,us_county,yancey,lower,,NC,
us_locations,us_county,yankton,lower,,SD,
us_locations,us_county,yates,lower,,NY,
us_locations,us_county,yavapai,lower,,AZ,
us_locations,us_county,yazoo,lower,,MS,
us_locations,us_county,yell,lower,,AR,
us_locations,us_county,yellow medicine,lower,,MN,
us_locations,us_county,yellowstone,lower,,MT,
us_locations,us_county,yellowstone national park,lower,,MT,
us_locations,us_county,yoakum,lower,,TX,
us_locations,us_county,yolo,lower,,CA,
us_locations,us_county,york,lower,,ME NE PA SC VA,
us_locations,us_county,young,lower,,TX,
us_locations,us_county,yuba,lower,,CA,
us_locations,us_county,yukon-koyukuk,lower,,AK,
us_locations,us_county,yuma,lower,,AZ CO,
us_locations,us_county,zapata,lower,,TX,
us_locations,us_county,zavala,lower,,TX,
us_locations,us_state,AK,text,Alaska,,AK
us_locations,us_state,AL,text,Alabama,,AL
us_locations,us_state,ala.,lower,Alabama,,AL
us_locations,us_state,alabama,lower,Alabama,,AL
us_locations,us_state,alas.,lower,Alaska,,AK
us_locations,us_state,alaska,lower,Alaska,,AK
us_locations,us_state,alsk.,lower,Alaska,,AK
us_locations,us_state,AR,text,Arkansas,,AR
us_locations,us_state,ar.t.,lower,Arkansas,,AR
us_locations,us_state,ariz.,lower,Arizona,,AZ
us_locations,us_state,arizona,lower,Arizona,,AZ
us_locations,us_state,ark.,lower,Arkansas,,AR
us_locations,us_state,c.f.,lower,California,,CA
us_locations,us_state,c.l.,lower,Colorado,,CO
us_locations,us_state,cal.,lower,California,,CA
us_locations,us_state,calif.,lower,California,,CA
us_locations,us_state,california,lower,California,,CA
us_locations,us_state,CO,text,Colorado,,CO
us_locations,us_state,col.,lower,Colorado,,CO
us_locations,us_state,colo.,lower,Colorado,,CO
us_locations,us_state,conn.,lower,Connecticut,,CT
us_locations,us_state,connecticut,lower,Connecticut,,CT
us_locations,us_state,CT,text,Connecticut,,CT
us_locations,us_state,d.c.,lower,District of Columbia,,DC
us_locations,us_state,d.l.,lower,Delaware,,DE
us_locations,us_state,DC,text,District of Columbia,,DC
us_locations,us_state,del.,lower,Delaware,,DE
us_locations,us_state,district of columbia,lower,District of Columbia,,DC
us_locations,us_state,FL,text,Florida,,FL
us_locations,us_state,fla.,lower,Florida,,FL
us_locations,us_state,flor.,lower,Florida,,FL
us_locations,us_state,florida,lower,Florida,,FL
us_locations,us_state,GA,text,Georgia,,GA
us_locations,us_state,ga.,lower,Georgia,,GA
us_locations,us_state,geo.,lower,Georgia,,GA
us_locations,us_state,georgia,lower,Georgia,,GA
us_locations,us_state,h.a.,lower,Hawaii,,HI
us_locations,us_state,haw.,lower,Hawaii,,HI
us_locations,us_state,HI,text,Hawaii,,HI
us_locations,us_state,IA,text,Iowa,,IA
us_locations,us_state,ID,text,Idaho,,ID
us_locations,us_state,ida.,lower,Idaho,,ID
us_locations,us_state,IL,text,Illinois,,IL
us_locations,us_state,ill.,lower,Illinois,,IL
us_locations,us_state,illinois,lower,Illinois,,IL
us_locations,us_state,ills.,lower,Illinois,,IL
us_locations,us_state,IN,text,Indiana,,IN
us_locations,us_state,ind.,lower,Indiana,,IN
us_locations,us_state,ioa.,lower,Iowa,,IA
us_locations,us_state,k.a.,lower,Kansas,,KS
us_locations,us_state,kan.,lower,Kansas,,KS
us_locations,us_state,kans.,lower,Kansas,,KS
us_locations,us_state,kansas,lower,Kansas,,KS
us_locations,us_state,ken.,lower,Kentucky,,KY
us_locations,us_state,kent.,lower,Kentucky,,KY
us_locations,us_state,kentucky,lower,Kentucky,,KY
us_locations,us_state,KS,text,Kansas,,KS
us_locations,us_state,KY,text,Kentucky,,KY
us_locations,us_state,ky.,lower,Kentucky,,KY
us_locations,us_state,LA,text,Louisiana,,LA
us_locations,us_state,louisiana,lower,Louisiana,,LA
us_locations,us_state,m.c.,lower,Michigan,,MI
us_locations,us_state,MA,text,Massachusetts,,MA
us_locations,us_state,maine,lower,Maine,,ME
us_locations,us_state,mar.,lower,Maryland,,MD
us_locations,us_state,mary.,lower,Maryland,,MD
us_locations,us_state,maryland,lower,Maryland,,MD
us_locations,us_state,mass.,lower,Massachusetts,,MA
us_locations,us_state,massachusetts,lower,Massachusetts,,MA
us_locations,us_state,MD,text,Maryland,,MD
us_locations,us_state,md.,lower,Maryland,,MD
us_locations,us_state,ME,text,Maine,,ME
us_locations,us_state,MI,text,Michigan,,MI
us_locations,us_state,mich.,lower,Michigan,,MI
us_locations,us_state,michigan,lower,Michigan,,MI
us_locations,us_state,minn.,lower,Minnesota,,MN
us_locations,us_state,minnesota,lower,Minnesota,,MN
us_locations,us_state,miss.,lower,Mississippi,,MS
us_locations,us_state,missouri,lower,Missouri,,MO
us_locations,us_state,MN,text,Minnesota,,MN
us_locations,us_state,mn.,lower,Minnesota,,MN
us_locations,us_state,MO,text,Missouri,,MO
us_locations,us_state,mo.,lower,Missouri,,MO
us_locations,us_state,mont.,lower,Montana,,MT
us_locations,us_state,montana,lower,Montana,,MT
us_locations,us_state,MS,text,Mississippi,,MS
us_locations,us_state,MT,text,Montana,,MT
us_locations,us_state,n. car.,lower,North Carolina,,NC
us_locations,us_state,n. dak.,lower,North Dakota,,ND
us_locations,us_state,n. j.,lower,New Jersey,,NJ
us_locations,us_state,n. mex.,lower,New Mexico,,NM
us_locations,us_state,n. y.,lower,New York,,NY
us_locations,us_state,n. york,lower,New York,,NY
us_locations,us_state,n.b.,lower,Nebraska,,NE
us_locations,us_state,n. jersey,lower,New Jersey,,NJ
us_locations,us_state,NC,text,North Carolina,,NC
us_locations,us_state,ND,text,North Dakota,,ND
us_locations,us_state,NE,text,Nebraska,,NE
us_locations,us_state,neb.,lower,Nebraska,,NE
us_locations,us_state,nebr.,lower,Nebraska,,NE
us_locations,us_state,nebraska,lower,Nebraska,,NE
us_locations,us_state,nev.,lower,Nevada,,NV
us_locations,us_state,new hampshire,lower,New Hampshire,,NH
us_locations,us_state,new jersey,lower,New Jersey,,NJ
us_locations,us_state,new m.,lower,New Mexico,,NM
us_locations,us_state,new mexico,lower,New Mexico,,NM
us_locations,us_state,NH,text,New Hampshire,,NH
us_locations,us_state,NJ,text,New Jersey,,NJ
us_locations,us_state,NM,text,New Mexico,,NM
us_locations,us_state,no. dak.,lower,North Dakota,,ND
us_locations,us_state,north carolina,lower,North Carolina,,NC
us_locations,us_state,north dakota,lower,North Dakota,,ND
us_locations,us_state,NV,text,Nevada,,NV
us_locations,us_state,NY,text,New York,,NY
us_locations,us_state,OH,text,Ohio,,OH
us_locations,us_state,OK,text,Oklahoma,,OK
us_locations,us_state,okla.,lower,Oklahoma,,OK
us_locations,us_state,OR,text,Oregon,,OR
us_locations,us_state,ore.,lower,Oregon,,OR
us_locations,us_state,oreg.,lower,Oregon,,OR
us_locations,us_state,p.p.,lower,Rhode Island,,RI
us_locations,us_state,PA,text,Pennsylvania,,PA
us_locations,us_state,penn.,lower,Pennsylvania,,PA
us_locations,us_state,penna.,lower,Pennsylvania,,PA
us_locations,us_state,pennsylvania,lower,Pennsylvania,,PA
us_locations,us_state,r.isl.,lower,Rhode Island,,RI
us_locations,us_state,rhode island,lower,Rhode Island,,RI
us_locations,us_state,RI,text,Rhode Island,,RI
us_locations,us_state,s. car.,lower,South Carolina,,SC
us_locations,us_state,s. dak.,lower,South Dakota,,SD
us_locations,us_state,SC,text,South Carolina,,SC
us_locations,us_state,SD,text,South Dakota,,SD
us_locations,us_state,so. dak.,lower,South Dakota,,SD
us_locations,us_state,south carolina,lower,South Carolina,,SC
us_locations,us_state,south dakota,lower,South Dakota,,SD
us_locations,us_state,tenn.,lower,Tennessee,,TN
us_locations,us_state,tennessee,lower,Tennessee,,TN
us_locations,us_state,tex.,lower,Texas,,TX
us_locations,us_state,TN,text,Tennessee,,TN
us_locations,us_state,TX,text,Texas,,TX
us_locations,us_state,UT,text,Utah,,UT
us_locations,us_state,VA,text,Virginia,,VA
us_locations,us_state,vermont,lower,Vermont,,VT
us_locations,us_state,virg.,lower,Virginia,,VA
us_locations,us_state,virginia,lower,Virginia,,VA
us_locations,us_state,VT,text,Vermont,,VT
us_locations,us_state,w. va.,lower,West Virginia,,WV
us_locations,us_state,w. vir.,lower,West Virginia,,WV
us_locations,us_state,w. virg.,lower,West Virginia,,WV
us_locations,us_state,w.n.,lower,Washington,,WA
us_locations,us_state,w.s.,lower,Wisconsin,,WI
us_locations,us_state,WA,text,Washington,,WA
us_locations,us_state,wash.,lower,Washington,,WA
us_locations,us_state,wash. d.c.,lower,District of Columbia,,DC
us_locations,us_state,west virginia,lower,West Virginia,,WV
us_locations,us_state,WI,text,Wisconsin,,WI
us_locations,us_state,wis.,lower,Wisconsin,,WI
us_locations,us_state,wisc.,lower,Wisconsin,,WI
us_locations,us_state,wisconsin,lower,Wisconsin,,WI
us_locations,us_state,WV,text,West Virginia,,WV
us_locations,us_state,WY,text,Wyoming,,WY
us_locations,us_state,wyo.,lower,Wyoming,,WY
us_locations,us_state,CA,text,California,,CA
us_locations,us_state,DE,text,Delaware,,DE
us_locations,us_state-us_county,oregon,lower,Oregon,MO,OR
us_locations,us_state-us_county,arkansas,lower,Arkansas,AR,AR
us_locations,us_state-us_county,colorado,lower,Colorado,TX,CO
us_locations,us_state-us_county,delaware,lower,Delaware,IN IA NY OH OK PA,DE
us_locations,us_state-us_county,hawaii,lower,Hawaii,HI,HI
us_locations,us_state-us_county,idaho,lower,Idaho,ID,ID
us_locations,us_state-us_county,indiana,lower,Indiana,PA,IN
us_locations,us_state-us_county,iowa,lower,Iowa,IA WI,IA
us_locations,us_state-us_county,mississippi,lower,Mississippi,AR MO,MS
us_locations,us_state-us_county,nevada,lower,Nevada,AR CA,NV
us_locations,us_state-us_county,new york,lower,New York,NY,NY
us_locations,us_state-us_county,ohio,lower,Ohio,IN KY WV,OH
us_locations,us_state-us_county,oklahoma,lower,Oklahoma,OK,OK
us_locations,us_state-us_county,texas,lower,Texas,MO OK,TX
us_locations,us_state-us_county,utah,lower,Utah,UT,UT
us_locations,us_state-us_county,washington,lower,Washington,AL AR CO FL GA ID IL IN IA KS KY LA ME MD MN MS MO NE NY NC OH OK OR PA RI TN TX UT VT VA WI,WA
us_locations,us_state-us_county,wyoming,lower,Wyoming,NY PA WV,WY
us_locations,us_territory,VI,text,Virgin Islands,,VI
us_locations,us_territory,american samoa,lower,American Samoa,,AS
us_locations,us_territory,AS,text,American Samoa,,AS
us_locations,us_territory,asm,lower,American Samoa,,AS
us_locations,us_territory,c.m.,lower,Northern Mariana Islands,,MP
us_locations,us_territory,c.n.m.i.,lower,Northern Mariana Islands,,MP
us_locations,us_territory,GU,text,Guam,,GU
us_locations,us_territory,guam,lower,Guam,,GU
us_locations,us_territory,gum,lower,Guam,,GU
us_locations,us_territory,m.n.p.,lower,Northern Mariana Islands,,MP
us_locations,us_territory,marshall islands,lower,Marshall Islands,,MH
us_locations,us_territory,MH,text,Marshall Islands,,MH
us_locations,us_territory,minor outlying islands,lower,Minor Outlying Islands,,UM
us_locations,us_territory,MP,text,Northern Mariana Islands,,MP
us_locations,us_territory,northern mariana islands,lower,Northern Mariana Islands,,MP
us_locations,us_territory,PR,text,Puerto Rico,,PR
us_locations,us_territory,pri,lower,Puerto Rico,,PR
us_locations,us_territory,puerto rico,lower,Puerto Rico,,PR
us_locations,us_territory,pur.,lower,Puerto Rico,,PR
us_locations,us_territory,u.s.v.i.,lower,U.S. Virgin Islands,,VI
us_locations,us_territory,UM,text,U.S. Minor Outlying Islands,,UM
us_locations,us_territory,v.i.,lower,U.S. Virgin Islands,,VI
us_locations,us_territory,v.i.r.,lower,U.S. Virgin Islands,,VI
us_locations,us_territory,virgin islands,lower,U.S. Virgin Islands,,VI
us_locations,us_state,ark,lower,Arkansas,,AR
us_locations,us_county,prince georges,lower,,MD,
us_locations,us_county,queen annes,lower,,MD,
us_locations,us_county,st. marys,lower,,MD,
us_locations,us_county,st marys,lower,,MD,
us_locations,us_county,obrien,lower,,IA,
us_locations,us_state,pa.,lower,Pennsylvania,,PA
